name,type,start_time,duration,"mosi","miso"
"SPI","result",1.80196359,0.00078063,0xFE,0x00
"SPI","result",1.80503179,0.00078063,0xBE,0x00
"SPI","result",1.80810112,0.00078062,0x3B,0x00
"SPI","result",1.81116957,0.00078063,0x1F,0x00
"SPI","result",1.81423859,0.00078063,0xD9,0x00
"SPI","result",1.81730798,0.00078063,0x07,0x00
"SPI","result",1.82037643,0.00078063,0x01,0x00
"SPI","result",1.82344551,0.00078063,0x01,0x00
"SPI","result",1.82651447,0.00078062,0xB9,0x00
"SPI","result",1.83877161,0.00078063,0x01,0x00
"SPI","result",1.84186011,0.00078062,0xFE,0x00
"SPI","result",1.84492831,0.00078063,0xBE,0x00
"SPI","result",1.84799764,0.00078062,0x3B,0x00
"SPI","result",1.85106634,0.00078063,0x1F,0x00
"SPI","result",1.85413511,0.00078063,0xD9,0x00
"SPI","result",1.857204,0.00078062,0x07,0x00
"SPI","result",1.86027376,0.00078063,0x01,0x00
"SPI","result",1.86334197,0.00078062,0x01,0x00
"SPI","result",1.86641092,0.00078063,0xB9,0x00
"SPI","result",1.87866813,0.00078062,0x01,0x00
"SPI","result",1.8817555,0.00078063,0x62,0x00
"SPI","result",1.88482545,0.00078063,0xBE,0x00
"SPI","result",1.88789347,0.00078063,0x3B,0x00
"SPI","result",1.89096293,0.00078062,0x1F,0x00
"SPI","result",1.89403131,0.00078063,0xD9,0x00
"SPI","result",1.89710033,0.00078062,0x07,0x00
"SPI","result",1.90016935,0.00078062,0x01,0x00
"SPI","result",1.90323861,0.00078063,0x01,0x00
"SPI","result",1.90630719,0.00078062,0x25,0x00
"SPI","result",1.91856427,0.00078063,0x01,0x00
"SPI","result",1.92165208,0.00078063,0x62,0x00
"SPI","result",1.92472122,0.00078063,0xBE,0x00
"SPI","result",1.92779074,0.00078062,0x3B,0x00
"SPI","result",1.930865,0.00078062,0x1F,0x00
"SPI","result",1.93392827,0.00078062,0xD9,0x00
"SPI","result",1.93699666,0.00078062,0x07,0x00
"SPI","result",1.9400658,0.00078063,0x01,0x00
"SPI","result",1.94313481,0.00078063,0x01,0x00
"SPI","result",1.9462044,0.00078062,0x25,0x00
"SPI","result",1.9584616,0.00078063,0x01,0x00
"SPI","result",1.9615486,0.00078062,0x62,0x00
"SPI","result",1.96461768,0.00078062,0xBE,0x00
"SPI","result",1.96768769,0.00078062,0x3B,0x00
"SPI","result",1.97075533,0.00078062,0x1F,0x00
"SPI","result",1.97382516,0.00078063,0xD9,0x00
"SPI","result",1.97689312,0.00078062,0x07,0x00
"SPI","result",1.97996138,0.00078063,0x01,0x00
"SPI","result",1.98303127,0.00078062,0x01,0x00
"SPI","result",1.98609991,0.00078062,0x25,0x00
"SPI","result",1.99835724,0.00078063,0x01,0x00
"SPI","result",2.00144562,0.00078062,0x62,0x00
"SPI","result",2.00451363,0.00078063,0xBE,0x00
"SPI","result",2.00758427,0.00078062,0x3B,0x00
