name,type,start_time,duration,"mosi","miso"
"SPI","result",1.70129771,0.00078064,0x01,0x00
"SPI","result",1.70436638,0.00078064,0x01,0x00
"SPI","result",1.7074355,0.00078064,0x01,0x00
"SPI","result",1.71050555,0.00078064,0x83,0x00
"SPI","result",1.71357316,0.00078065,0x01,0x00
"SPI","result",1.71664222,0.00078064,0x01,0x00
"SPI","result",1.71971165,0.00078064,0x01,0x00
"SPI","result",1.7227807,0.00078064,0x83,0x00
"SPI","result",1.73503637,0.00078064,0x00,0x00
"SPI","result",1.73812453,0.00078064,0x80,0x00
"SPI","result",1.74119296,0.00078064,0x01,0x00
"SPI","result",1.74426195,0.00078064,0x01,0x00
"SPI","result",1.74733062,0.00078064,0x01,0x00
"SPI","result",1.75040305,0.00078064,0x83,0x00
"SPI","result",1.75346835,0.00078065,0x01,0x00
"SPI","result",1.75653728,0.00078064,0x01,0x00
"SPI","result",1.75960602,0.00078065,0x01,0x00
"SPI","result",1.76267501,0.00078065,0x83,0x00
"SPI","result",1.77493162,0.00078064,0x00,0x00
"SPI","result",1.77801916,0.00078064,0x80,0x00
"SPI","result",1.7810882,0.00078065,0x01,0x00
"SPI","result",1.78415694,0.00078065,0x01,0x00
"SPI","result",1.78722582,0.00078063,0x01,0x00
"SPI","result",1.79029468,0.00078064,0x83,0x00
"SPI","result",1.79336511,0.00078064,0x01,0x00
"SPI","result",1.79643303,0.00078064,0x01,0x00
"SPI","result",1.79950152,0.00078065,0x01,0x00
"SPI","result",1.80257052,0.00078064,0x83,0x00
"SPI","result",1.81482719,0.00078064,0x00,0x00
"SPI","result",1.81791441,0.00078064,0x80,0x00
"SPI","result",1.82098364,0.00078065,0x01,0x00
"SPI","result",1.82405214,0.00078064,0x01,0x00
"SPI","result",1.827121,0.00078064,0x01,0x00
"SPI","result",1.83018987,0.00078064,0x83,0x00
"SPI","result",1.83325873,0.00078065,0x01,0x00
"SPI","result",1.83632797,0.00078065,0x01,0x00
"SPI","result",1.8393969,0.00078065,0x01,0x00
"SPI","result",1.84246608,0.00078065,0x83,0x00
"SPI","result",1.85472244,0.00078064,0x00,0x00
"SPI","result",1.85780997,0.00078064,0x80,0x00
"SPI","result",1.86087871,0.00078064,0x01,0x00
"SPI","result",1.86394758,0.00078064,0x01,0x00
"SPI","result",1.86701638,0.00078064,0x01,0x00
"SPI","result",1.87008512,0.00078064,0x83,0x00
"SPI","result",1.87315411,0.00078065,0x01,0x00
"SPI","result",1.87622292,0.00078064,0x01,0x00
