name,type,start_time,duration,"mosi","miso"
"SPI","result",1.73788256,0.00078075,0xF1,0x00
"SPI","result",1.74095184,0.00078075,0xB9,0x00
"SPI","result",1.74402025,0.00078075,0xF1,0x00
"SPI","result",1.7470891,0.00078075,0x57,0x00
"SPI","result",1.75015794,0.00078075,0xC1,0x00
"SPI","result",1.75322697,0.00078076,0x49,0x00
"SPI","result",1.75629583,0.00078074,0x01,0x00
"SPI","result",1.75936473,0.00078076,0xDF,0x00
"SPI","result",1.77162257,0.00078075,0x00,0x00
"SPI","result",1.77471053,0.00078075,0x38,0x00
"SPI","result",1.77777855,0.00078077,0xF1,0x00
"SPI","result",1.78084697,0.00078075,0xB9,0x00
"SPI","result",1.78391619,0.00078075,0xF1,0x00
"SPI","result",1.78698504,0.00078075,0x57,0x00
"SPI","result",1.7900545,0.00078076,0xC1,0x00
"SPI","result",1.79312316,0.00078075,0x49,0x00
"SPI","result",1.79619157,0.00078075,0x01,0x00
"SPI","result",1.7992608,0.00078075,0xDF,0x00
"SPI","result",1.8115177,0.00078075,0x00,0x00
"SPI","result",1.81460546,0.00078075,0x38,0x00
"SPI","result",1.81767431,0.00078076,0xF1,0x00
"SPI","result",1.8207434,0.00078075,0xB9,0x00
"SPI","result",1.82381263,0.00078075,0xF1,0x00
"SPI","result",1.8268806,0.00078075,0x57,0x00
"SPI","result",1.82994951,0.00078075,0xC1,0x00
"SPI","result",1.83301867,0.00078074,0x49,0x00
"SPI","result",1.83608739,0.00078074,0x01,0x00
"SPI","result",1.83915624,0.00078075,0xDF,0x00
"SPI","result",1.85141463,0.00078076,0x00,0x00
"SPI","result",1.85450215,0.00078075,0x38,0x00
"SPI","result",1.85757019,0.00078075,0xF1,0x00
"SPI","result",1.8606386,0.00078075,0xB9,0x00
"SPI","result",1.86370838,0.00078075,0xF1,0x00
"SPI","result",1.86677673,0.00078075,0x57,0x00
"SPI","result",1.8698462,0.00078075,0xC1,0x00
"SPI","result",1.87291954,0.00078075,0x49,0x00
"SPI","result",1.87598389,0.00078074,0x01,0x00
"SPI","result",1.87905243,0.00078075,0xDF,0x00
"SPI","result",1.89130908,0.00078075,0x00,0x00
"SPI","result",1.89439703,0.00078075,0x38,0x00
"SPI","result",1.8974655,0.00078076,0xF1,0x00
"SPI","result",1.90053547,0.00078075,0xB9,0x00
"SPI","result",1.90360357,0.00078075,0xF1,0x00
"SPI","result",1.90667254,0.00078075,0x57,0x00
"SPI","result",1.90974157,0.00078076,0xC1,0x00
"SPI","result",1.91281036,0.00078074,0x49,0x00
"SPI","result",1.91587902,0.00078074,0x01,0x00
"SPI","result",1.91894855,0.00078075,0xDF,0x00
"SPI","result",1.93120483,0.00078075,0x00,0x00
"SPI","result",1.93429266,0.00078074,0x38,0x00
